STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       2667;2023071507;    3;  23.8;  50.0;eor
       2667;2023071508;    3;  21.6;  64.0;eor
       2667;2023071509;    3;  19.0;  84.0;eor
       2667;2023071510;    3;  19.6;  88.0;eor
       2667;2023071511;    3;  19.8;  90.0;eor
       2667;2023071512;    3;  20.6;  84.0;eor
       2667;2023071513;    3;  22.7;  76.0;eor
       2667;2023071514;    3;  23.2;  75.0;eor
       2667;2023071515;    3;  24.0;  72.0;eor
       2667;2023071516;    3;  24.6;  60.0;eor
       2667;2023071517;    3;  25.5;  55.0;eor
       2667;2023071518;    3;  24.4;  54.0;eor
       2667;2023071519;    3;  23.9;  55.0;eor
       2667;2023071520;    3;  22.5;  61.0;eor
       2667;2023071521;    3;  22.0;  63.0;eor
       2667;2023071522;    3;  22.0;  62.0;eor
       2667;2023071523;    3;  21.2;  62.0;eor
       2667;2023071600;    3;  20.6;  66.0;eor
       2667;2023071601;    3;  19.2;  70.0;eor
       2667;2023071602;    3;  17.8;  74.0;eor
       2667;2023071603;    3;  18.1;  70.0;eor
       2667;2023071604;    3;  17.5;  70.0;eor
       2667;2023071605;    3;  17.7;  69.0;eor
       2667;2023071606;    3;  18.7;  63.0;eor
       2667;2023071607;    3;  19.0;  55.0;eor
       2667;2023071608;    3;  20.2;  49.0;eor
       2667;2023071609;    3;  21.6;  44.0;eor
       2667;2023071610;    3;  22.5;  43.0;eor
       2667;2023071611;    3;  23.2;  40.0;eor
       2667;2023071612;    3;  23.7;  39.0;eor
       2667;2023071613;    3;  22.9;  39.0;eor
       2667;2023071614;    3;  23.6;  40.0;eor
       2667;2023071615;    3;  24.0;  37.0;eor
       2667;2023071616;    3;  23.9;  36.0;eor
       2667;2023071617;    3;  23.3;  39.0;eor
       2667;2023071618;    3;  22.9;  40.0;eor
       2667;2023071619;    3;  21.9;  42.0;eor
       2667;2023071620;    3;  18.6;  55.0;eor
       2667;2023071621;    3;  17.8;  55.0;eor
       2667;2023071622;    3;  17.6;  55.0;eor
       2667;2023071623;    3;  17.8;  56.0;eor
       2667;2023071700;    3;  14.2;  70.0;eor
       2667;2023071701;    3;  15.7;  65.0;eor
       2667;2023071702;    3;  16.8;  69.0;eor
       2667;2023071703;    3;  15.7;  74.0;eor
       2667;2023071704;    3;  13.7;  83.0;eor
       2667;2023071705;    3;  14.6;  82.0;eor
       2667;2023071706;    3;  17.8;  66.0;eor
       2667;2023071707;    3;  17.7;  64.0;eor
       2667;2023071708;    3;  19.6;  56.0;eor
       2667;2023071709;    3;  21.1;  47.0;eor
       2667;2023071710;    3;  22.4;  44.0;eor
       2667;2023071711;    3;  22.6;  41.0;eor
       2667;2023071712;    3;  23.1;  39.0;eor
       2667;2023071713;    3;  24.4;  36.0;eor
       2667;2023071714;    3;  23.7;  35.0;eor
       2667;2023071715;    3;  24.5;  36.0;eor
       2667;2023071716;    3;  23.3;  43.0;eor
       2667;2023071717;    3;  22.1;  45.0;eor
       2667;2023071718;    3;  17.5;  60.0;eor
       2667;2023071719;    3;  17.6;  62.0;eor
       2667;2023071720;    3;  16.0;  70.0;eor
       2667;2023071721;    3;  13.2;  81.0;eor
       2667;2023071722;    3;  12.8;  87.0;eor
       2667;2023071723;    3;  13.0;  87.0;eor
       2667;2023071800;    3;  12.6;  87.0;eor
       2667;2023071801;    3;  11.6;  89.0;eor
       2667;2023071802;    3;  12.0;  87.0;eor
       2667;2023071803;    3;  10.1;  91.0;eor
       2667;2023071804;    3;   9.3;  91.0;eor
       2667;2023071805;    3;  10.7;  88.0;eor
       2667;2023071806;    3;  14.8;  78.0;eor
       2667;2023071807;    3;  17.3;  64.0;eor
       2667;2023071808;    3;  19.6;  59.0;eor
       2667;2023071809;    3;  21.6;  49.0;eor
       2667;2023071810;    3;  21.9;  39.0;eor
       2667;2023071811;    3;  22.2;  42.0;eor
       2667;2023071812;    3;  23.9;  39.0;eor
       2667;2023071813;    3;  24.3;  39.0;eor
       2667;2023071814;    3;  26.2;  36.0;eor
       2667;2023071815;    3;  25.5;  36.0;eor
       2667;2023071816;    3;  25.8;  36.0;eor
       2667;2023071817;    3;  25.5;  36.0;eor
       2667;2023071818;    3;  25.2;  37.0;eor
       2667;2023071819;    3;  23.5;  43.0;eor
       2667;2023071820;    3;  19.9;  57.0;eor
       2667;2023071821;    3;  18.3;  62.0;eor
       2667;2023071822;    3;  16.5;  71.0;eor
       2667;2023071823;    3;  15.5;  76.0;eor
       2667;2023071900;    3;  14.2;  82.0;eor
       2667;2023071901;    3;  13.0;  86.0;eor
       2667;2023071902;    3;  13.7;  83.0;eor
       2667;2023071903;    3;  12.4;  89.0;eor
       2667;2023071904;    3;  11.4;  90.0;eor
       2667;2023071905;    3;  12.3;  89.0;eor
       2667;2023071906;    3;  15.5;  77.0;eor
       2667;2023071907;    3;  16.5;  72.0;eor
       2667;2023071908;    3;  16.6;  80.0;eor
       2667;2023071909;    3;  19.1;  66.0;eor
       2667;2023071910;    3;  20.8;  57.0;eor
       2667;2023071911;    3;  22.3;  49.0;eor
       2667;2023071912;    3;  22.5;  47.0;eor
       2667;2023071913;    3;  23.3;  49.0;eor
       2667;2023071914;    3;  23.3;  45.0;eor
       2667;2023071915;    3;  25.1;  37.0;eor
       2667;2023071916;    3;  23.3;  44.0;eor
       2667;2023071917;    3;  22.5;  45.0;eor
       2667;2023071918;    3;  21.9;  54.0;eor
       2667;2023071919;    3;  20.6;  57.0;eor
       2667;2023071920;    3;  20.0;  58.0;eor
       2667;2023071921;    3;  19.0;  63.0;eor
       2667;2023071922;    3;  18.0;  67.0;eor
       2667;2023071923;    3;  18.5;  66.0;eor
       2667;2023072000;    3;  16.9;  73.0;eor
       2667;2023072001;    3;  17.3;  72.0;eor
       2667;2023072002;    3;  16.7;  78.0;eor
       2667;2023072003;    3;  16.0;  82.0;eor
       2667;2023072004;    3;  15.0;  85.0;eor
       2667;2023072005;    3;  15.9;  81.0;eor
       2667;2023072006;    3;  16.6;  77.0;eor
       2667;2023072007;    3;  17.1;  75.0;eor
       2667;2023072008;    3;  18.3;  67.0;eor
       2667;2023072009;    3;  20.0;  60.0;eor
       2667;2023072010;    3;  20.2;  54.0;eor
       2667;2023072011;    3;  20.5;  53.0;eor
       2667;2023072012;    3;  20.8;  49.0;eor
       2667;2023072013;    3;  21.8;  45.0;eor
       2667;2023072014;    3;  21.8;  43.0;eor
       2667;2023072015;    3;  23.0;  40.0;eor
       2667;2023072016;    3;  23.0;  35.0;eor
       2667;2023072017;    3;  22.4;  40.0;eor
       2667;2023072018;    3;  22.1;  45.0;eor
       2667;2023072019;    3;  20.2;  51.0;eor
       2667;2023072020;    3;  17.5;  63.0;eor
       2667;2023072021;    3;  16.8;  65.0;eor
       2667;2023072022;    3;  15.9;  82.0;eor
       2667;2023072023;    3;  15.6;  81.0;eor
       2667;2023072100;    3;  15.7;  79.0;eor
       2667;2023072101;    3;  14.2;  85.0;eor
       2667;2023072102;    3;  13.4;  88.0;eor
       2667;2023072103;    3;  14.3;  88.0;eor
       2667;2023072104;    3;  14.1;  93.0;eor
       2667;2023072105;    3;  14.4;  94.0;eor
       2667;2023072106;    3;  15.4;  90.0;eor
       2667;2023072107;    3;  16.0;  88.0;eor
       2667;2023072108;    3;  16.7;  83.0;eor
       2667;2023072109;    3;  18.8;  72.0;eor
       2667;2023072110;    3;  20.2;  68.0;eor
       2667;2023072111;    3;  21.2;  53.0;eor
       2667;2023072112;    3;  20.3;  53.0;eor
       2667;2023072113;    3;  18.7;  65.0;eor
       2667;2023072114;    3;  19.0;  62.0;eor
       2667;2023072115;    3;  19.3;  52.0;eor
       2667;2023072116;    3;  17.9;  56.0;eor
       2667;2023072117;    3;  18.0;  56.0;eor
       2667;2023072118;    3;  18.4;  58.0;eor
       2667;2023072119;    3;  18.4;  58.0;eor
       2667;2023072120;    3;  16.5;  64.0;eor
       2667;2023072121;    3;  15.0;  67.0;eor
       2667;2023072122;    3;  13.0;  74.0;eor
       2667;2023072123;    3;  12.1;  78.0;eor
       2667;2023072200;    3;  12.1;  79.0;eor
       2667;2023072201;    3;  11.1;  86.0;eor
       2667;2023072202;    3;  11.1;  89.0;eor
       2667;2023072203;    3;  11.6;  85.0;eor
       2667;2023072204;    3;  11.8;  81.0;eor
       2667;2023072205;    3;  11.7;  81.0;eor
       2667;2023072206;    3;  13.0;  79.0;eor
       2667;2023072207;    3;  15.6;  67.0;eor
       2667;2023072208;    3;  18.3;  55.0;eor
       2667;2023072209;    3;  18.7;  50.0;eor
       2667;2023072210;    3;  21.2;  44.0;eor
       2667;2023072211;    3;  22.2;  38.0;eor
       2667;2023072212;    3;  22.0;  34.0;eor
       2667;2023072213;    3;  23.3;  30.0;eor
       2667;2023072214;    3;  24.4;  29.0;eor
       2667;2023072215;    3;  25.3;  29.0;eor
       2667;2023072216;    3;  24.1;  31.0;eor
       2667;2023072217;    3;  23.4;  35.0;eor
       2667;2023072218;    3;  22.5;  38.0;eor
       2667;2023072219;    3;  21.9;  40.0;eor
       2667;2023072220;    3;  21.0;  44.0;eor
       2667;2023072221;    3;  19.0;  54.0;eor
       2667;2023072222;    3;  17.8;  59.0;eor
       2667;2023072223;    3;  18.0;  57.0;eor
       2667;2023072300;    3;  18.0;  58.0;eor
       2667;2023072301;    3;  17.9;  59.0;eor
       2667;2023072302;    3;  17.1;  61.0;eor
       2667;2023072303;    3;  19.2;  52.0;eor
       2667;2023072304;    3;  18.8;  53.0;eor
       2667;2023072305;    3;  18.6;  54.0;eor
       2667;2023072306;    3;  19.1;  55.0;eor
       2667;2023072307;    3;  19.8;  54.0;eor
       2667;2023072308;    3;  17.4;  64.0;eor
       2667;2023072309;    3;  16.1;  81.0;eor
       2667;2023072310;    3;  16.8;  84.0;eor
       2667;2023072311;    3;  17.1;  86.0;eor
       2667;2023072312;    3;  19.4;  71.0;eor
       2667;2023072313;    3;  20.6;  65.0;eor
       2667;2023072314;    3;  21.7;  62.0;eor
       2667;2023072315;    3;  21.7;  62.0;eor
       2667;2023072316;    3;  21.3;  66.0;eor
       2667;2023072317;    3;  22.0;  63.0;eor
       2667;2023072318;    3;  21.3;  65.0;eor
       2667;2023072319;    3;  19.3;  79.0;eor
       2667;2023072320;    3;  17.7;  92.0;eor
       2667;2023072321;    3;  17.7;  94.0;eor
       2667;2023072322;    3;  18.0;  90.0;eor
       2667;2023072323;    3;  18.3;  87.0;eor
       2667;2023072400;    3;  17.5;  92.0;eor
       2667;2023072401;    3;  17.8;  88.0;eor
       2667;2023072402;    3;  17.4;  88.0;eor
       2667;2023072403;    3;  17.3;  90.0;eor
       2667;2023072404;    3;  16.7;  89.0;eor
       2667;2023072405;    3;  18.1;  82.0;eor
       2667;2023072406;    3;  19.2;  78.0;eor
       2667;2023072407;    3;  19.5;  74.0;eor
       2667;2023072408;    3;  20.0;  71.0;eor
       2667;2023072409;    3;  21.5;  63.0;eor
       2667;2023072410;    3;  21.5;  61.0;eor
       2667;2023072411;    3;  22.6;  56.0;eor
       2667;2023072412;    3;  22.3;  62.0;eor
       2667;2023072413;    3;  19.9;  76.0;eor
       2667;2023072414;    3;  18.7;  85.0;eor
       2667;2023072415;    3;  18.9;  87.0;eor
       2667;2023072416;    3;  20.2;  74.0;eor
       2667;2023072417;    3;  20.1;  67.0;eor
       2667;2023072418;    3;  16.8;  79.0;eor
       2667;2023072419;    3;  16.0;  86.0;eor
       2667;2023072420;    3;  16.1;  83.0;eor
       2667;2023072421;    3;  16.2;  81.0;eor
       2667;2023072422;    3;  16.2;  83.0;eor
       2667;2023072423;    3;  15.9;  86.0;eor
       2667;2023072500;    3;  15.4;  90.0;eor
       2667;2023072501;    3;  15.4;  88.0;eor
       2667;2023072502;    3;  13.9;  92.0;eor
       2667;2023072503;    3;  13.4;  92.0;eor
       2667;2023072504;    3;  13.3;  95.0;eor
       2667;2023072505;    3;  12.9;  95.0;eor
       2667;2023072506;    3;  14.5;  85.0;eor
       2667;2023072507;    3;  14.4;  84.0;eor
       2667;2023072508;    3;  15.2;  77.0;eor
       2667;2023072509;    3;  16.1;  70.0;eor
       2667;2023072510;    3;  16.5;  65.0;eor
       2667;2023072511;    3;  17.0;  61.0;eor
       2667;2023072512;    3;  18.8;  55.0;eor
       2667;2023072513;    3;  17.5;  56.0;eor
       2667;2023072514;    3;  16.5;  63.0;eor
       2667;2023072515;    3;  17.6;  59.0;eor
       2667;2023072516;    3;  18.4;  48.0;eor
       2667;2023072517;    3;  17.4;  56.0;eor
       2667;2023072518;    3;  17.1;  60.0;eor
       2667;2023072519;    3;  16.5;  66.0;eor
       2667;2023072520;    3;  14.2;  81.0;eor
       2667;2023072521;    3;  13.0;  86.0;eor
       2667;2023072522;    3;  11.5;  92.0;eor
       2667;2023072523;    3;  10.7;  92.0;eor
       2667;2023072600;    3;  10.4;  92.0;eor
       2667;2023072601;    3;  11.5;  90.0;eor
       2667;2023072602;    3;  12.0;  89.0;eor
       2667;2023072603;    3;  11.9;  88.0;eor
       2667;2023072604;    3;  11.9;  90.0;eor
       2667;2023072605;    3;  12.5;  86.0;eor
       2667;2023072606;    3;  13.1;  85.0;eor
       2667;2023072607;    3;  14.9;  75.0;eor
       2667;2023072608;    3;  16.8;  71.0;eor
       2667;2023072609;    3;  16.9;  63.0;eor
       2667;2023072610;    3;  18.5;  56.0;eor
       2667;2023072611;    3;  16.4;  66.0;eor
       2667;2023072612;    3;  11.1;  93.0;eor
       2667;2023072613;    3;  16.2;  67.0;eor
       2667;2023072614;    3;  17.0;  69.0;eor
       2667;2023072615;    3;  20.3;  54.0;eor
       2667;2023072616;    3;  20.5;  47.0;eor
       2667;2023072617;    3;  20.4;  46.0;eor
       2667;2023072618;    3;  20.8;  46.0;eor
       2667;2023072619;    3;  19.2;  50.0;eor
       2667;2023072620;    3;  17.1;  70.0;eor
       2667;2023072621;    3;  16.6;  72.0;eor
       2667;2023072622;    3;  16.3;  73.0;eor
       2667;2023072623;    3;  15.9;  74.0;eor
       2667;2023072700;    3;  15.1;  77.0;eor
       2667;2023072701;    3;  16.3;  69.0;eor
       2667;2023072702;    3;  16.9;  64.0;eor
       2667;2023072703;    3;  16.3;  68.0;eor
       2667;2023072704;    3;  14.0;  88.0;eor
       2667;2023072705;    3;  14.2;  89.0;eor
       2667;2023072706;    3;  13.7;  94.0;eor
       2667;2023072707;    3;  13.9;  96.0;eor
       2667;2023072708;    3;  14.9;  94.0;eor
       2667;2023072709;    3;  15.5;  94.0;eor
       2667;2023072710;    3;  16.1;  92.0;eor
       2667;2023072711;    3;  16.8;  93.0;eor
       2667;2023072712;    3;  17.7;  92.0;eor
       2667;2023072713;    3;  18.3;  90.0;eor
       2667;2023072714;    3;  18.5;  86.0;eor
       2667;2023072715;    3;  18.5;  89.0;eor
       2667;2023072716;    3;  18.5;  89.0;eor
       2667;2023072717;    3;  18.0;  92.0;eor
       2667;2023072718;    3;  17.9;  94.0;eor
       2667;2023072719;    3;  17.9;  95.0;eor
       2667;2023072720;    3;  17.8;  95.0;eor
       2667;2023072721;    3;  17.7;  95.0;eor
       2667;2023072722;    3;  17.1;  94.0;eor
       2667;2023072723;    3;  16.5;  94.0;eor
       2667;2023072800;    3;  16.3;  95.0;eor
       2667;2023072801;    3;  16.3;  94.0;eor
       2667;2023072802;    3;  16.6;  93.0;eor
       2667;2023072803;    3;  16.4;  96.0;eor
       2667;2023072804;    3;  16.5;  96.0;eor
       2667;2023072805;    3;  16.8;  96.0;eor
       2667;2023072806;    3;  17.1;  96.0;eor
       2667;2023072807;    3;  17.5;  96.0;eor
       2667;2023072808;    3;  18.3;  93.0;eor
       2667;2023072809;    3;  19.5;  88.0;eor
       2667;2023072810;    3;  21.5;  78.0;eor
       2667;2023072811;    3;  20.9;  82.0;eor
       2667;2023072812;    3;  20.9;  81.0;eor
       2667;2023072813;    3;  21.6;  80.0;eor
       2667;2023072814;    3;  22.3;  75.0;eor
       2667;2023072815;    3;  20.7;  92.0;eor
       2667;2023072816;    3;  22.1;  78.0;eor
       2667;2023072817;    3;  21.5;  78.0;eor
       2667;2023072818;    3;  21.6;  81.0;eor
       2667;2023072819;    3;  19.8;  91.0;eor
       2667;2023072820;    3;  19.5;  92.0;eor
       2667;2023072821;    3;  19.4;  91.0;eor
       2667;2023072822;    3;  19.1;  91.0;eor
       2667;2023072823;    3;  19.0;  87.0;eor
       2667;2023072900;    3;  18.9;  89.0;eor
       2667;2023072901;    3;  18.7;  91.0;eor
       2667;2023072902;    3;  18.5;  91.0;eor
       2667;2023072903;    3;  18.5;  94.0;eor
       2667;2023072904;    3;  18.1;  95.0;eor
       2667;2023072905;    3;  17.6;  94.0;eor
       2667;2023072906;    3;  17.9;  93.0;eor
       2667;2023072907;    3;  18.4;  90.0;eor
       2667;2023072908;    3;  18.8;  83.0;eor
       2667;2023072909;    3;  19.6;  78.0;eor
       2667;2023072910;    3;  19.8;  76.0;eor
       2667;2023072911;    3;  20.1;  71.0;eor
       2667;2023072912;    3;  19.2;  82.0;eor
       2667;2023072913;    3;  21.8;  68.0;eor
       2667;2023072914;    3;  20.0;  81.0;eor
       2667;2023072915;    3;  20.1;  81.0;eor
       2667;2023072916;    3;  21.3;  75.0;eor
       2667;2023072917;    3;  19.7;  82.0;eor
       2667;2023072918;    3;  18.6;  90.0;eor
       2667;2023072919;    3;  18.1;  91.0;eor
       2667;2023072920;    3;  16.8;  91.0;eor
       2667;2023072921;    3;  16.7;  95.0;eor
       2667;2023072922;    3;  16.5;  96.0;eor
       2667;2023072923;    3;  17.0;  93.0;eor
       2667;2023073000;    3;  16.2;  93.0;eor
       2667;2023073001;    3;  15.9;  92.0;eor
       2667;2023073002;    3;  15.6;  90.0;eor
       2667;2023073003;    3;  15.8;  92.0;eor
       2667;2023073004;    3;  15.6;  90.0;eor
       2667;2023073005;    3;  16.2;  82.0;eor
       2667;2023073006;    3;  16.2;  75.0;eor
       2667;2023073007;    3;  15.5;  84.0;eor
       2667;2023073008;    3;  16.3;  79.0;eor
       2667;2023073009;    3;  17.1;  72.0;eor
       2667;2023073010;    3;  18.6;  64.0;eor
       2667;2023073011;    3;  18.7;  60.0;eor
       2667;2023073012;    3;  19.9;  55.0;eor
       2667;2023073013;    3;  20.2;  55.0;eor
       2667;2023073014;    3;  21.5;  51.0;eor
       2667;2023073015;    3;  21.8;  47.0;eor
       2667;2023073016;    3;  22.5;  48.0;eor
       2667;2023073017;    3;  21.3;  49.0;eor
       2667;2023073018;    3;  21.1;  48.0;eor
       2667;2023073019;    3;  17.5;  76.0;eor
       2667;2023073020;    3;  16.5;  82.0;eor
       2667;2023073021;    3;  15.7;  91.0;eor
       2667;2023073022;    3;  16.3;  84.0;eor
       2667;2023073023;    3;  16.8;  79.0;eor
       2667;2023073100;    3;  17.0;  80.0;eor
       2667;2023073101;    3;  17.8;  76.0;eor
       2667;2023073102;    3;  17.4;  77.0;eor
       2667;2023073103;    3;  17.2;  80.0;eor
       2667;2023073104;    3;  17.5;  76.0;eor
       2667;2023073105;    3;  17.5;  76.0;eor
       2667;2023073106;    3;  18.0;  75.0;eor
       2667;2023073107;    3;  17.5;  82.0;eor
       2667;2023073108;    3;  18.0;  81.0;eor
       2667;2023073109;    3;  17.1;  89.0;eor
       2667;2023073110;    3;  17.2;  90.0;eor
       2667;2023073111;    3;  18.3;  84.0;eor
       2667;2023073112;    3;  18.1;  83.0;eor
       2667;2023073113;    3;  19.9;  71.0;eor
       2667;2023073114;    3;  20.7;  68.0;eor
       2667;2023073115;    3;  20.4;  66.0;eor
       2667;2023073116;    3;  19.9;  68.0;eor
       2667;2023073117;    3;  17.4;  87.0;eor
       2667;2023073118;    3;  17.1;  90.0;eor
       2667;2023073119;    3;  16.5;  94.0;eor
       2667;2023073120;    3;  16.6;  94.0;eor
       2667;2023073121;    3;  16.7;  92.0;eor
       2667;2023073122;    3;  16.8;  91.0;eor
       2667;2023073123;    3;  16.5;  94.0;eor
       2667;2023080100;    3;  16.6;  93.0;eor
       2667;2023080101;    3;  16.9;  94.0;eor
       2667;2023080102;    3;  16.7;  95.0;eor
       2667;2023080103;    3;  16.6;  92.0;eor
       2667;2023080104;    3;  15.9;  91.0;eor
       2667;2023080105;    3;  15.7;  89.0;eor
       2667;2023080106;    3;  15.6;  89.0;eor
       2667;2023080107;    3;  16.3;  82.0;eor
       2667;2023080108;    3;  17.4;  76.0;eor
       2667;2023080109;    3;  17.9;  73.0;eor
       2667;2023080110;    3;  19.4;  66.0;eor
       2667;2023080111;    3;  20.7;  62.0;eor
       2667;2023080112;    3;  21.2;  55.0;eor
       2667;2023080113;    3;  19.4;  65.0;eor
       2667;2023080114;    3;  21.6;  56.0;eor
       2667;2023080115;    3;  18.7;  68.0;eor
       2667;2023080116;    3;  19.1;  61.0;eor
       2667;2023080117;    3;  18.0;  68.0;eor
       2667;2023080118;    3;  17.5;  72.0;eor
       2667;2023080119;    3;  16.5;  75.0;eor
       2667;2023080120;    3;  16.6;  76.0;eor
       2667;2023080121;    3;  15.9;  82.0;eor
       2667;2023080122;    3;  15.1;  87.0;eor
       2667;2023080123;    3;  15.6;  84.0;eor
       2667;2023080200;    3;  14.9;  90.0;eor
       2667;2023080201;    3;  15.2;  87.0;eor
       2667;2023080202;    3;  15.6;  85.0;eor
       2667;2023080203;    3;  14.5;  94.0;eor
       2667;2023080204;    3;  14.7;  92.0;eor
       2667;2023080205;    3;  15.1;  92.0;eor
       2667;2023080206;    3;  15.8;  89.0;eor
       2667;2023080207;    3;  15.3;  94.0;eor
       2667;2023080208;    3;  16.6;  89.0;eor
       2667;2023080209;    3;  17.4;  85.0;eor
       2667;2023080210;    3;  17.6;  90.0;eor
       2667;2023080211;    3;  19.0;  87.0;eor
       2667;2023080212;    3;  22.0;  76.0;eor
       2667;2023080213;    3;  20.7;  82.0;eor
       2667;2023080214;    3;  21.9;  71.0;eor
       2667;2023080215;    3;  22.4;  68.0;eor
       2667;2023080216;    3;  21.8;  73.0;eor
       2667;2023080217;    3;  22.7;  53.0;eor
       2667;2023080218;    3;  16.3;  90.0;eor
       2667;2023080219;    3;  17.2;  86.0;eor
       2667;2023080220;    3;  16.4;  92.0;eor
       2667;2023080221;    3;  17.6;  77.0;eor
       2667;2023080222;    3;  18.6;  68.0;eor
       2667;2023080223;    3;  18.1;  72.0;eor
       2667;2023080300;    3;  16.5;  84.0;eor
       2667;2023080301;    3;  16.5;  84.0;eor
       2667;2023080302;    3;  17.5;  74.0;eor
       2667;2023080303;    3;  17.2;  76.0;eor
       2667;2023080304;    3;  15.5;  90.0;eor
       2667;2023080305;    3;  15.3;  94.0;eor
       2667;2023080306;    3;  15.9;  89.0;eor
       2667;2023080307;    3;  17.1;  79.0;eor
       2667;2023080308;    3;  17.3;  78.0;eor
       2667;2023080309;    3;  18.2;  73.0;eor
       2667;2023080310;    3;  17.9;  76.0;eor
       2667;2023080311;    3;  18.6;  74.0;eor
       2667;2023080312;    3;  20.3;  67.0;eor
       2667;2023080313;    3;  19.6;  71.0;eor
       2667;2023080314;    3;  20.9;  61.0;eor
       2667;2023080315;    3;  18.0;  81.0;eor
       2667;2023080316;    3;  18.1;  81.0;eor
       2667;2023080317;    3;  16.5;  90.0;eor
       2667;2023080318;    3;  16.0;  92.0;eor
       2667;2023080319;    3;  16.6;  89.0;eor
       2667;2023080320;    3;  16.2;  87.0;eor
       2667;2023080321;    3;  15.5;  94.0;eor
       2667;2023080322;    3;  15.7;  94.0;eor
       2667;2023080323;    3;  15.4;  94.0;eor
       2667;2023080400;    3;  14.5;  95.0;eor
       2667;2023080401;    3;  14.9;  93.0;eor
       2667;2023080402;    3;  14.8;  93.0;eor
       2667;2023080403;    3;  14.7;  90.0;eor
       2667;2023080404;    3;  13.5;  93.0;eor
       2667;2023080405;    3;  14.4;  92.0;eor
       2667;2023080406;    3;  14.9;  92.0;eor
       2667;2023080407;    3;  15.5;  88.0;eor
       2667;2023080408;    3;  16.2;  84.0;eor
       2667;2023080409;    3;  16.7;  81.0;eor
       2667;2023080410;    3;  17.1;  79.0;eor
       2667;2023080411;    3;  17.7;  75.0;eor
       2667;2023080412;    3;  18.9;  66.0;eor
       2667;2023080413;    3;  19.3;  62.0;eor
       2667;2023080414;    3;  20.6;  63.0;eor
       2667;2023080415;    3;  20.2;  58.0;eor
       2667;2023080416;    3;  19.4;  66.0;eor
       2667;2023080417;    3;  19.8;  65.0;eor
       2667;2023080418;    3;  18.6;  67.0;eor
       2667;2023080419;    3;  16.8;  74.0;eor
       2667;2023080420;    3;  14.2;  89.0;eor
       2667;2023080421;    3;  13.4;  92.0;eor
       2667;2023080422;    3;  14.1;  89.0;eor
       2667;2023080423;    3;  14.5;  91.0;eor
       2667;2023080500;    3;  13.6;  96.0;eor
       2667;2023080501;    3;  13.8;  96.0;eor
       2667;2023080502;    3;  13.3;  97.0;eor
       2667;2023080503;    3;  12.5;  97.0;eor
       2667;2023080504;    3;  11.7;  98.0;eor
       2667;2023080505;    3;  11.6;  98.0;eor
       2667;2023080506;    3;  14.0;  94.0;eor
       2667;2023080507;    3;  15.0;  86.0;eor
       2667;2023080508;    3;  16.2;  82.0;eor
       2667;2023080509;    3;  17.1;  76.0;eor
       2667;2023080510;    3;  18.8;  67.0;eor
       2667;2023080511;    3;  19.3;  67.0;eor
       2667;2023080512;    3;  19.5;  70.0;eor
       2667;2023080513;    3;  20.2;  64.0;eor
       2667;2023080514;    3;  17.2;  84.0;eor
       2667;2023080515;    3;  16.9;  89.0;eor
       2667;2023080516;    3;  17.2;  88.0;eor
       2667;2023080517;    3;  16.8;  91.0;eor
       2667;2023080518;    3;  17.1;  77.0;eor
       2667;2023080519;    3;  15.3;  92.0;eor
       2667;2023080520;    3;  15.5;  92.0;eor
       2667;2023080521;    3;  15.5;  91.0;eor
       2667;2023080522;    3;  15.3;  85.0;eor
       2667;2023080523;    3;  15.2;  81.0;eor
       2667;2023080600;    3;  15.0;  84.0;eor
       2667;2023080601;    3;  14.3;  90.0;eor
       2667;2023080602;    3;  14.6;  88.0;eor
       2667;2023080603;    3;  14.6;  88.0;eor
       2667;2023080604;    3;  14.1;  92.0;eor
       2667;2023080605;    3;  14.2;  92.0;eor
       2667;2023080606;    3;  14.5;  94.0;eor
       2667;2023080607;    3;  14.6;  94.0;eor
       2667;2023080608;    3;  14.5;  95.0;eor
       2667;2023080609;    3;  15.2;  94.0;eor
       2667;2023080610;    3;  16.3;  91.0;eor
       2667;2023080611;    3;  13.9;  93.0;eor
       2667;2023080612;    3;  13.9;  92.0;eor
       2667;2023080613;    3;  14.7;  87.0;eor
       2667;2023080614;    3;  14.3;  91.0;eor
       2667;2023080615;    3;  14.9;  88.0;eor
       2667;2023080616;    3;  15.5;  84.0;eor
       2667;2023080617;    3;  13.8;  94.0;eor
       2667;2023080618;    3;  13.4;  90.0;eor
       2667;2023080619;    3;  13.9;  91.0;eor
       2667;2023080620;    3;  13.4;  91.0;eor
       2667;2023080621;    3;  13.2;  90.0;eor
       2667;2023080622;    3;  12.9;  91.0;eor
       2667;2023080623;    3;  12.7;  88.0;eor
       2667;2023080700;    3;  13.0;  85.0;eor
       2667;2023080701;    3;  12.4;  89.0;eor
       2667;2023080702;    3;  12.3;  89.0;eor
       2667;2023080703;    3;  12.7;  84.0;eor
       2667;2023080704;    3;  11.9;  91.0;eor
       2667;2023080705;    3;  11.8;  94.0;eor
       2667;2023080706;    3;  12.4;  88.0;eor
       2667;2023080707;    3;  11.7;  90.0;eor
       2667;2023080708;    3;  11.9;  93.0;eor
       2667;2023080709;    3;  12.5;  90.0;eor
       2667;2023080710;    3;  13.9;  83.0;eor
       2667;2023080711;    3;  16.5;  72.0;eor
       2667;2023080712;    3;  18.0;  61.0;eor
